waspID	nest1	nest2	distance
Wasp2326478446352	Nest2326478694144	Nest2326478785216	71.66130573859608
Wasp2326478446352	Nest2326478785216	Nest2326478786224	17.805655328781782
Wasp2326475827088	Nest2326478627744	Nest2326478721856	39.18062936070792
Wasp2326478471232	Nest2326478663792	Nest2326478666384	24.16136448905911
Wasp2326478471424	Nest2326478756736	Nest2326478811440	49.33556806131065
Wasp2326478471568	Nest2326478756784	Nest2326478783872	9.344325650620146
Wasp2326478472048	Nest2326478695680	Nest2326478783920	29.57558434009166
Wasp2326478472048	Nest2326478783920	Nest2326478811488	29.522632047125587
Wasp2326478472432	Nest2326478723920	Nest2326478756832	55.292790112636546
Wasp2326478472576	Nest2326478628944	Nest2326478754384	18.686174776006094
Wasp2326478472864	Nest2326478627792	Nest2326478628128	14.997105105603001
Wasp2326478473200	Nest2326478757600	Nest2326478786320	16.749518233658637
Wasp2326478473440	Nest2326478627888	Nest2326478664512	15.268876354021307
Wasp2326478473584	Nest2326478694384	Nest2326478757648	67.41210873917238
Wasp2326478473680	Nest2326478754480	Nest2326478757696	29.49967015028205
Wasp2326478473728	Nest2326478693136	Nest2326478756880	22.986250419572716
Wasp2326478473728	Nest2326478756880	Nest2326478784688	47.57281796481818
Wasp2326478473824	Nest2326478757744	Nest2326478783968	13.33622846160524
Wasp2326478473968	Nest2326478754576	Nest2326478812352	11.76260449123285
Wasp2326478474208	Nest2326478694432	Nest2326478754624	21.37608901328073
Wasp2326478474352	Nest2326478666432	Nest2326478695920	31.081114158188733
Wasp2326478474400	Nest2326478628176	Nest2326478694480	38.345857580680814
Wasp2326478474400	Nest2326478694480	Nest2326478812400	17.497426878590808
Wasp2326478474448	Nest2326478756928	Nest2326478757792	4.491736969326887
Wasp2326478474448	Nest2326478757792	Nest2326478784016	1.8520875181588372
Wasp2326478474784	Nest2326478694528	Nest2326478722480	65.12819414423959
Wasp2326478475168	Nest2326478628272	Nest2326478630192	9.763648637122866
Wasp2326478475216	Nest2326478721904	Nest2326478722528	59.03324310326981
Wasp2326478475216	Nest2326478722528	Nest2326478754672	35.5574928242287
Wasp2326478495808	Nest2326478664656	Nest2326478784064	69.11174783094692
Wasp2326478495856	Nest2326478630240	Nest2326478694576	64.7612866060923
Wasp2326478495904	Nest2326478667152	Nest2326478721952	15.293730293497395
Wasp2326478495904	Nest2326478721952	Nest2326478812496	16.946853035044768
Wasp2326478496144	Nest2326478663888	Nest2326478666480	8.057368937851047
Wasp2326478496720	Nest2326478756208	Nest2326478786368	35.34806423998972
Wasp2326478496864	Nest2326478667200	Nest2326478693232	28.202164090383505
Wasp2326478496864	Nest2326478693232	Nest2326478722000	54.90122987642431
Wasp2326478496864	Nest2326478722000	Nest2326478722624	50.196128934517134
Wasp2326478497056	Nest2326478694672	Nest2326478784160	72.18238469753909
Wasp2326478497344	Nest2326478664752	Nest2326478782720	41.86475351923016
Wasp2326478497344	Nest2326478782720	Nest2326478785504	33.884000884566255
Wasp2326478497440	Nest2326478756976	Nest2326478785552	33.65498545061078
Wasp2326478498112	Nest2326478782768	Nest2326478784784	17.051316926911603
Wasp2326478498496	Nest2326478627312	Nest2326478628992	80.09199989721435
