waspID	nest1	nest2	distance
Wasp2326481303776	Nest2326481259008	Nest2326481650256	22.270016451914813
Wasp2326481303872	Nest2326475369632	Nest2326475366800	17.770002923036564
Wasp2326481303872	Nest2326475366800	Nest2326480145904	16.053919444375452
Wasp2326481304256	Nest2326475366704	Nest2326481302000	38.812584371867224
Wasp2326481304352	Nest2326475369968	Nest2326475366896	53.99932643313154
Wasp2326481304448	Nest2326481237712	Nest2326481239632	12.122252516971656
Wasp2326481304448	Nest2326481239632	Nest2326481257808	53.060803054612364
Wasp2326481304592	Nest2326481237808	Nest2326481239776	44.329355706107506
Wasp2326481304688	Nest2326475368336	Nest2326481645328	25.784944424447303
Wasp2326481304688	Nest2326481645328	Nest2326473755280	12.715728882371616
Wasp2326481304688	Nest2326473755280	Nest2326481650832	11.148302377959032
Wasp2326481304784	Nest2326481385936	Nest2326481386320	1.7464922650666408
Wasp2326481305072	Nest2326475367712	Nest2326473753120	9.75437410563106
Wasp2326481305072	Nest2326473753120	Nest2326481260400	48.03217914114313
Wasp2326481305072	Nest2326481260400	Nest2326481650880	5.117865247488078
Wasp2326481305360	Nest2326475369392	Nest2326481301808	7.098628715819401
Wasp2326481252992	Nest2326481386800	Nest2326473755376	24.750786992063933
Wasp2326481253136	Nest2326481386848	Nest2326481257952	36.969511343707
Wasp2326481253232	Nest2326480316496	Nest2326480314672	42.67999645363191
Wasp2326481253280	Nest2326481302048	Nest2326473753216	20.051913066793684
Wasp2326481253328	Nest2326481239728	Nest2326481257904	24.191147541538417
Wasp2326481253376	Nest2326481236224	Nest2326481239872	19.005088149074624
Wasp2326481253568	Nest2326481236272	Nest2326473753072	18.284618884653906
Wasp2326481253904	Nest2326480315920	Nest2326473755472	67.24868228970135
Wasp2326481253952	Nest2326481644032	Nest2326481239824	11.188440345342705
Wasp2326481253952	Nest2326481239824	Nest2326481258048	25.936498311291373
Wasp2326481254192	Nest2326481302144	Nest2326481386896	33.96245556732088
Wasp2326481254192	Nest2326481386896	Nest2326473754080	12.634554892017096
Wasp2326481254384	Nest2326481386992	Nest2326473752640	20.34777611291723
Wasp2326481254384	Nest2326473752640	Nest2326473752976	33.85449495879017
Wasp2326481254384	Nest2326473752976	Nest2326481650928	2.1974337808923297
Wasp2326481254528	Nest2326481385984	Nest2326473752928	3.720620901620352
Wasp2326481254576	Nest2326481302240	Nest2326481387040	39.76133956400119
Wasp2326481254960	Nest2326481238048	Nest2326473754944	21.07938844818285
Wasp2326481254960	Nest2326473754944	Nest2326481649872	0.9401726223938299
Wasp2326481255104	Nest2326481644272	Nest2326481387088	46.68728615186569
Wasp2326481255296	Nest2326481642208	Nest2326473754896	43.00175685392798
Wasp2326481255392	Nest2326480316064	Nest2326481236416	5.861533457307182
Wasp2326481255488	Nest2326481302960	Nest2326473755616	5.219906765964018
Wasp2326481255584	Nest2326481645280	Nest2326481642352	27.510547449700717
Wasp2326481255728	Nest2326475369824	Nest2326481387136	6.935060915850651
Wasp2326481255872	Nest2326480317264	Nest2326473753984	29.43307499364316
Wasp2326481256208	Nest2326481259056	Nest2326481651072	31.819337661701745
Wasp2326481142352	Nest2326481238144	Nest2326481256560	9.89265870977237
Wasp2326481142448	Nest2326473754176	Nest2326481236512	61.02732850942509
Wasp2326481142496	Nest2326481386032	Nest2326475367760	37.900617908309265
Wasp2326481142784	Nest2326480316112	Nest2326481387184	50.364934453189534
Wasp2326481143072	Nest2326481641584	Nest2326481238192	25.598486032948436
Wasp2326481143120	Nest2326480314864	Nest2326481387232	12.437716389260707
Wasp2326481143360	Nest2326473752688	Nest2326481649776	46.243431490210504
Wasp2326481143552	Nest2326475370352	Nest2326475368672	12.003747468251147
Wasp2326481143600	Nest2326475367040	Nest2326473755760	31.2654362468515
Wasp2326481144320	Nest2326473753456	Nest2326481258144	26.9906614645525
