waspID	nest1	nest2	distance
Wasp2326481644080	Nest2326481650304	Nest2326481652272	4.816294009932499
Wasp2326481644128	Nest2326482086400	Nest2326482118544	2.1159176493162115
Wasp2326481641584	Nest2326480682288	Nest2326480682528	3.8894423131920957
Wasp2326481641728	Nest2326481499280	Nest2326482086448	18.557086851057303
Wasp2326481641920	Nest2326481650400	Nest2326481661568	6.529744488344958
Wasp2326481642064	Nest2326480792352	Nest2326481481296	17.721581265766357
Wasp2326481642064	Nest2326481481296	Nest2326481499328	2.8286199271694095
Wasp2326481642736	Nest2326481650448	Nest2326481661616	3.0476404768567726
Wasp2326480314960	Nest2326481481440	Nest2326481501056	3.4110913698412264
Wasp2326480314960	Nest2326481501056	Nest2326482085248	13.402791785552264
Wasp2326480316736	Nest2326481650544	Nest2326481478320	4.04192567589515
Wasp2326480316736	Nest2326481478320	Nest2326481500288	45.119275365811454
Wasp2326480316880	Nest2326481652848	Nest2326481500336	38.53518365261842
Wasp2326480316256	Nest2326480682576	Nest2326481651552	4.642439300419573
Wasp2326480316976	Nest2326481660032	Nest2326481501200	2.9719263939777214
Wasp2326480315536	Nest2326481651600	Nest2326481652032	5.0285136397845465
Wasp2326480317024	Nest2326481660080	Nest2326481481488	5.032806415911368
Wasp2326480315728	Nest2326481652944	Nest2326481501248	55.93636119819812
Wasp2326480315056	Nest2326481478896	Nest2326481480000	2.0416027411337416
Wasp2326480315056	Nest2326481480000	Nest2326481500240	2.10878446274995
Wasp2326480315104	Nest2326481653088	Nest2326481478416	23.67035286953022
Wasp2326480314528	Nest2326481500384	Nest2326482087648	16.83046266379008
Wasp2326480315776	Nest2326480792400	Nest2326480793168	3.119473961569981
Wasp2326480315200	Nest2326481653184	Nest2326481658688	1.8971544513189003
Wasp2326480315200	Nest2326481658688	Nest2326482085776	4.128424913367851
Wasp2326480316016	Nest2326481651648	Nest2326481660224	9.952346573611777
Wasp2326480317168	Nest2326481658784	Nest2326481478992	86.97478423681386
Wasp2326480317168	Nest2326481478992	Nest2326481501344	2.4541897656710745
Wasp2326482058688	Nest2326481479040	Nest2326481480048	42.09121896302253
Wasp2326482058736	Nest2326481653280	Nest2326481658832	4.186808257470232
Wasp2326482058736	Nest2326481658832	Nest2326481500432	1.234825246123675
Wasp2326482058832	Nest2326480791872	Nest2326480792496	12.855773927041605
Wasp2326482059072	Nest2326480789616	Nest2326480792592	25.493779295937436
Wasp2326482059072	Nest2326480792592	Nest2326481651696	40.439583806866686
Wasp2326473757264	Nest2326480789664	Nest2326481658976	7.233011672880775
Wasp2326473757408	Nest2326480793264	Nest2326481652080	15.868102010896054
Wasp2326473757840	Nest2326480793360	Nest2326481660368	48.256534318647
Wasp2326473757984	Nest2326481661904	Nest2326481478464	39.08501529056949
Wasp2326473757984	Nest2326481478464	Nest2326481480096	23.341643604290045
Wasp2326473757984	Nest2326481480096	Nest2326482087744	2.988560330369503
Wasp2326473758080	Nest2326480789712	Nest2326480790960	34.099351511271855
Wasp2326473758128	Nest2326480789760	Nest2326481499520	50.005932787088874
Wasp2326473758224	Nest2326480789808	Nest2326481501584	15.710068164476693
Wasp2326473758224	Nest2326481501584	Nest2326482117200	2.689740733688868
Wasp2326473758368	Nest2326481653328	Nest2326481659024	35.244011594472525
Wasp2326473758560	Nest2326480791056	Nest2326481479184	30.58976496872541
Wasp2326473758752	Nest2326480791104	Nest2326481480144	41.49457522268665
Wasp2326473758896	Nest2326481659072	Nest2326482085872	23.25191656715993
Wasp2326473759040	Nest2326480791152	Nest2326481660416	43.63564426271342
Wasp2326473759040	Nest2326481660416	Nest2326482087840	68.11782750532193
Wasp2326473759184	Nest2326480792016	Nest2326481477696	22.95305573385931
Wasp2326473759280	Nest2326482084288	Nest2326482118016	28.82544093632923
Wasp2326473759472	Nest2326480789952	Nest2326482085920	2.466364525046714
Wasp2326473760000	Nest2326480790000	Nest2326480793504	17.0027389483403
Wasp2326473760096	Nest2326481500480	Nest2326482087888	25.1447015172879
Wasp2326473760144	Nest2326481653472	Nest2326481498224	13.800269713740247
Wasp2326473760288	Nest2326481501680	Nest2326482118160	1.8586757008283261
Wasp2326473760336	Nest2326480790048	Nest2326481479280	33.05027160435882
Wasp2326473760336	Nest2326481479280	Nest2326481499568	1.8826498644822933
Wasp2326473760624	Nest2326480790096	Nest2326481652320	16.889139317286336
Wasp2326473760624	Nest2326481652320	Nest2326481477744	19.849941427074402
Wasp2326480654592	Nest2326481660656	Nest2326482117392	21.004940807092204
Wasp2326480654688	Nest2326481500528	Nest2326482084384	0.8038520412420347
Wasp2326480654928	Nest2326480792736	Nest2326481498272	2.2243138810476997
Wasp2326480655072	Nest2326480790144	Nest2326481478512	6.633309789928958
Wasp2326480655072	Nest2326481478512	Nest2326481480240	70.83607164126839
Wasp2326480655216	Nest2326481653616	Nest2326481478560	3.222487212952405
Wasp2326480655840	Nest2326481660704	Nest2326481500672	42.448291256593464
Wasp2326480655984	Nest2326481660752	Nest2326482116672	26.513479489851374
Wasp2326480655984	Nest2326482116672	Nest2326482117344	4.041435182332987
Wasp2326480656320	Nest2326482084480	Nest2326482087168	17.94208251665694
Wasp2326480656704	Nest2326481499664	Nest2326482087216	38.025735710864794
Wasp2326480656896	Nest2326480682384	Nest2326481649776	46.97569987171038
Wasp2326480657136	Nest2326481657920	Nest2326481499760	1.7618612749897433
Wasp2326480657424	Nest2326480790288	Nest2326481498464	3.519732216759729
Wasp2326480657520	Nest2326481651072	Nest2326481659360	3.153347086148224
Wasp2326480657520	Nest2326481659360	Nest2326481477840	9.822710293284558
Wasp2326480657664	Nest2326481651216	Nest2326481479376	3.6091914453239426
Wasp2326480657664	Nest2326481479376	Nest2326481500624	0.11661901008765492
Wasp2326480657664	Nest2326481500624	Nest2326482087312	5.30711288870487
Wasp2326480658144	Nest2326481479424	Nest2326481499808	1.307113645124935
Wasp2326480658240	Nest2326481480480	Nest2326482086160	14.939015312794131
Wasp2326480658288	Nest2326480791488	Nest2326481651168	58.00524016729578
Wasp2326480658336	Nest2326481651264	Nest2326481651840	51.55343565013834
Wasp2326480670784	Nest2326481500720	Nest2326482086064	68.36887638553469
Wasp2326480671072	Nest2326481658016	Nest2326481477936	41.39579070188408
Wasp2326480671168	Nest2326481499856	Nest2326482117632	3.9730799111296338
Wasp2326480671312	Nest2326480791536	Nest2326481498560	22.23792158970909
Wasp2326480671312	Nest2326481498560	Nest2326482118256	57.59048886698254
Wasp2326480671744	Nest2326480792112	Nest2326481651888	35.5409770879603
Wasp2326480671840	Nest2326481649920	Nest2326481652560	1.0772008462945726
Wasp2326480672224	Nest2326481660848	Nest2326481498656	53.49609949985021
