waspID	nest1	nest2	distance
Wasp2326478088224	Nest2326477971712	Nest2326477973200	37.334262616412396
Wasp2326478088320	Nest2326475700688	Nest2326477982832	50.84106995397776
Wasp2326478088416	Nest2326475702224	Nest2326477971760	19.21179642963637
Wasp2326478088416	Nest2326477971760	Nest2326477995408	24.6435609205751
Wasp2326478088464	Nest2326477994448	Nest2326476860048	21.905543402717456
Wasp2326478088608	Nest2326477992192	Nest2326477993536	43.44060269918386
Wasp2326478088848	Nest2326477961248	Nest2326476858944	27.662379240268216
Wasp2326478088944	Nest2326477962112	Nest2326476858320	7.070339474732884
Wasp2326478088992	Nest2326477959568	Nest2326477960672	40.5901995599852
Wasp2326478089088	Nest2326477973248	Nest2326477981680	30.599251267144904
Wasp2326478089232	Nest2326477979760	Nest2326476859280	20.729328823967375
Wasp2326478089328	Nest2326475700256	Nest2326475701408	15.975168045999638
Wasp2326478089376	Nest2326475698384	Nest2326475700736	23.21484685787307
Wasp2326478089808	Nest2326477962160	Nest2326477982880	40.86892586271927
Wasp2326478089856	Nest2326477971856	Nest2326476859328	48.465526846341575
Wasp2326478090096	Nest2326475699440	Nest2326477980336	13.421674148152077
Wasp2326478090096	Nest2326477980336	Nest2326477995648	14.9798840674485
Wasp2326478119024	Nest2326477973392	Nest2326476726576	19.317373536943244
Wasp2326478119072	Nest2326475698432	Nest2326477960720	30.82723760336216
Wasp2326478119072	Nest2326477960720	Nest2326477979808	24.28222302298903
Wasp2326478119312	Nest2326477959712	Nest2326477974496	68.71105105426308
Wasp2326478119456	Nest2326477959760	Nest2326476859376	55.04913599106581
Wasp2326478119600	Nest2326477959808	Nest2326477981728	54.671470127561165
Wasp2326478119792	Nest2326477980432	Nest2326477994496	11.427787981558728
Wasp2326478119840	Nest2326477982928	Nest2326477994544	17.072725761371053
Wasp2326478119984	Nest2326477354080	Nest2326477961296	12.667558740141532
Wasp2326478120272	Nest2326477974544	Nest2326477980480	40.20533928057179
Wasp2326478120272	Nest2326477980480	Nest2326477981776	39.115763990002996
Wasp2326478120368	Nest2326477972048	Nest2326477980528	21.288614987488195
Wasp2326478120656	Nest2326477354128	Nest2326475702032	47.63398256861526
Wasp2326478120848	Nest2326476859520	Nest2326476860336	14.55501500014658
Wasp2326478121040	Nest2326477961344	Nest2326477979856	24.64779491789564
Wasp2326478121040	Nest2326477979856	Nest2326477992336	39.859853072115826
Wasp2326478121232	Nest2326477981872	Nest2326477994592	33.92074641572557
Wasp2326478121280	Nest2326477974640	Nest2326476859568	15.668005836697299
Wasp2326478121568	Nest2326477981920	Nest2326476859088	33.214867893776585
Wasp2326478121616	Nest2326477992384	Nest2326476726672	15.412043037116016
Wasp2326478121664	Nest2326475698528	Nest2326477994688	21.261642007045207
Wasp2326478122144	Nest2326476858368	Nest2326476726720	31.081652020149093
Wasp2326478122192	Nest2326477982976	Nest2326477992528	14.580990189366663
Wasp2326478122336	Nest2326477354272	Nest2326475699536	25.745498910026598
Wasp2326478122432	Nest2326477980720	Nest2326477983072	13.832086830649176
Wasp2326478122480	Nest2326475699584	Nest2326477982016	11.067773279414137
Wasp2326478155936	Nest2326477980768	Nest2326477992624	60.95037705565694
Wasp2326478155936	Nest2326477992624	Nest2326477995888	25.13665526105235
Wasp2326478156176	Nest2326477980816	Nest2326476859136	22.845173228224922
Wasp2326478156224	Nest2326477972144	Nest2326477973632	35.23804177734264
Wasp2326478156272	Nest2326475700352	Nest2326477993728	11.322399532508857
Wasp2326478156320	Nest2326475700928	Nest2326477972192	32.45616685306165
Wasp2326478156320	Nest2326477972192	Nest2326477974736	38.197089504123305
Wasp2326478157040	Nest2326475698288	Nest2326477960912	25.31576541279495
Wasp2326478157040	Nest2326477960912	Nest2326477994832	2.3733843662949434
Wasp2326478157280	Nest2326477974784	Nest2326477980960	11.809058641524068
Wasp2326478157568	Nest2326476858512	Nest2326476726816	78.60374910190538
Wasp2326478157616	Nest2326475701792	Nest2326477992768	59.46845101829163
Wasp2326478158288	Nest2326477353024	Nest2326476860576	40.998492596656554
Wasp2326478158624	Nest2326477962496	Nest2326477993776	16.00474679209203
Wasp2326478159152	Nest2326475698336	Nest2326475700400	2.4813680534571345
Wasp2326478159584	Nest2326477962592	Nest2326476858608	30.06254648288333
Wasp2326478159776	Nest2326477973728	Nest2326477982208	25.27155603962299
Wasp2326478159776	Nest2326477982208	Nest2326476858656	24.80556402624604
Wasp2326478188752	Nest2326477961680	Nest2326477974928	27.015198795283048
Wasp2326478188800	Nest2326477993920	Nest2326476860192	58.024323505399856
Wasp2326478189184	Nest2326477981104	Nest2326477983360	43.23744142470905
Wasp2326478189808	Nest2326477972288	Nest2326477973824	28.593993755128924
Wasp2326478190096	Nest2326477962688	Nest2326477980000	35.00419616365769
Wasp2326478190288	Nest2326475698912	Nest2326475700592	24.631784178410555
Wasp2326478190432	Nest2326475698960	Nest2326477982352	15.045206766425713
Wasp2326478190768	Nest2326477972384	Nest2326477995072	28.730978989072312
Wasp2326478191056	Nest2326476857792	Nest2326476859808	40.77018958087038
Wasp2326478191104	Nest2326475699008	Nest2326477960096	15.710976641775895
Wasp2326478191104	Nest2326477960096	Nest2326477972432	36.60879569280624
Wasp2326478191152	Nest2326475702080	Nest2326477981200	11.522747893170674
Wasp2326478191440	Nest2326477962736	Nest2326477994208	36.70415729965584
Wasp2326478192112	Nest2326477961776	Nest2326477975072	63.077554488441
Wasp2326478192352	Nest2326476857840	Nest2326476727152	11.395571409703228
Wasp2326478217280	Nest2326477962832	Nest2326477980096	32.79968761685992
Wasp2326478217424	Nest2326477972624	Nest2326477981392	4.5878613656957805
Wasp2326478217568	Nest2326477962880	Nest2326477973920	24.267743552354375
Wasp2326478217616	Nest2326477983456	Nest2326476858752	46.376703957904176
Wasp2326478217760	Nest2326477993152	Nest2326476861248	83.58892404738067
Wasp2326478217952	Nest2326477961824	Nest2326477994256	35.80413635006817
Wasp2326478218432	Nest2326477994304	Nest2326476727296	40.85961961396189
Wasp2326478218624	Nest2326477960480	Nest2326477975216	69.11763124639751
Wasp2326478218624	Nest2326477975216	Nest2326477980144	52.528665243021905
Wasp2326478218960	Nest2326475699200	Nest2326477980192	35.05359602389681
Wasp2326478219008	Nest2326477962976	Nest2326477974064	22.605489874830646
Wasp2326478219200	Nest2326477994352	Nest2326476727344	44.165878104456574
Wasp2326478219296	Nest2326475701168	Nest2326477974112	22.513560390272485
Wasp2326478219344	Nest2326477972816	Nest2326476857888	67.26313402784783
Wasp2326478219440	Nest2326477974160	Nest2326477982592	68.38780102139116
Wasp2326478219728	Nest2326477972864	Nest2326477980240	21.997269841041017
Wasp2326478219968	Nest2326475701216	Nest2326477972912	55.26400497647202
Wasp2326478220064	Nest2326476860864	Nest2326476727392	17.355962094774462
Wasp2326478220112	Nest2326477963072	Nest2326477975360	41.970721908037014
Wasp2326478220352	Nest2326476858800	Nest2326476860240	61.468362223348834
Wasp2326478220496	Nest2326477974208	Nest2326476727440	30.576464798620506
Wasp2326478220736	Nest2326475700016	Nest2326477975456	18.648993558288858
Wasp2326478220928	Nest2326475700064	Nest2326477993248	34.704068705358715
Wasp2326478221168	Nest2326475701264	Nest2326477995216	19.844517879118772
Wasp2326477954448	Nest2326476858080	Nest2326476860288	11.357157226978808
Wasp2326477954544	Nest2326477995264	Nest2326476726336	11.42234670182487
Wasp2326477354224	Nest2326477961968	Nest2326477992000	9.982909744892593
Wasp2326477354752	Nest2326477971568	Nest2326477973104	31.395452330933804
Wasp2326477353744	Nest2326477961200	Nest2326477992144	21.326001923324128
Wasp2326477353840	Nest2326477982784	Nest2326476858896	50.69930327235575
Wasp2326477353840	Nest2326476858896	Nest2326476726432	15.233294450084566
