waspID	nest1	nest2	distance
Wasp2326481651936	Nest2326482175024	Nest2326482085392	27.224032684042662
Wasp2326481652176	Nest2326482157280	Nest2326482176560	0.654995237513043
Wasp2326481652512	Nest2326480665136	Nest2326482086832	52.242560046029276
Wasp2326481652560	Nest2326482142976	Nest2326482144560	9.092574513785543
Wasp2326481652992	Nest2326480663312	Nest2326480671936	10.077529851727851
Wasp2326481652992	Nest2326480671936	Nest2326482085344	6.021743443961493
Wasp2326481653376	Nest2326482156128	Nest2326482085488	10.090799428966845
Wasp2326481653568	Nest2326480665328	Nest2326482154784	20.732238205788736
Wasp2326481469648	Nest2326482176944	Nest2326482087312	24.809067122274616
Wasp2326481469696	Nest2326482176992	Nest2326482085536	8.524128030920924
Wasp2326481469792	Nest2326480672800	Nest2326482157520	20.199973986766416
Wasp2326481469840	Nest2326482145232	Nest2326482177088	24.631885757051556
Wasp2326481470128	Nest2326480666192	Nest2326480673760	26.555345973800186
Wasp2326481470128	Nest2326480673760	Nest2326482144848	14.69109020926823
Wasp2326481470368	Nest2326480664560	Nest2326480672992	1.1126169630039546
Wasp2326481470368	Nest2326480672992	Nest2326482153536	57.07758141950025
Wasp2326481470512	Nest2326480671360	Nest2326482143216	31.566919685419556
Wasp2326481470992	Nest2326482141728	Nest2326482144896	28.62109369190484
Wasp2326481471184	Nest2326482154736	Nest2326482156368	42.85350367469613
Wasp2326481471424	Nest2326480664080	Nest2326480664608	15.718244349833897
Wasp2326481471760	Nest2326482141872	Nest2326482086256	7.933534020717915
Wasp2326481471856	Nest2326480672944	Nest2326482154832	15.561205297240459
Wasp2326481472144	Nest2326480760688	Nest2326480663456	48.876096676421106
Wasp2326481472240	Nest2326482175216	Nest2326482086976	2.781319067198413
Wasp2326481472288	Nest2326480671504	Nest2326480672128	16.941316268568393
Wasp2326481472288	Nest2326480672128	Nest2326482145040	10.828918264623223
Wasp2326481472288	Nest2326482145040	Nest2326482177328	44.84271351606969
Wasp2326481472336	Nest2326482141776	Nest2326482143168	15.0494840640958
Wasp2326481472336	Nest2326482143168	Nest2326482084672	12.66439250955425
Wasp2326481472624	Nest2326482154880	Nest2326482177472	8.723461495786653
Wasp2326481473248	Nest2326482154928	Nest2326475182912	10.1638823769318
Wasp2326481473344	Nest2326480666336	Nest2326480673088	5.360229478076358
Wasp2326481473440	Nest2326480760784	Nest2326480664656	19.668437933933262
Wasp2326481473440	Nest2326480664656	Nest2326482156320	17.8281850827575
Wasp2326481473440	Nest2326482156320	Nest2326482176128	10.743369660826419
Wasp2326481473488	Nest2326482174160	Nest2326482087456	5.172829750253528
Wasp2326481490128	Nest2326480663504	Nest2326480672272	63.42835806563221
Wasp2326481490176	Nest2326480674144	Nest2326482142016	63.33781638719771
Wasp2326481490464	Nest2326482174208	Nest2326482177568	7.715616664958229
Wasp2326481490992	Nest2326482142208	Nest2326482153776	22.28657575678288
Wasp2326481491136	Nest2326482174304	Nest2326482086400	23.36938429910089
Wasp2326481491376	Nest2326480664512	Nest2326480673040	5.447385421255448
Wasp2326481491376	Nest2326480673040	Nest2326482143360	1.8053899037930934
Wasp2326481491856	Nest2326482156512	Nest2326482175360	26.660309172884315
Wasp2326481492192	Nest2326482155024	Nest2326482176224	17.597469636763762
Wasp2326481492480	Nest2326480759632	Nest2326482144992	6.117476230288258
Wasp2326481492528	Nest2326482155120	Nest2326482087552	24.505358908774383
Wasp2326481492624	Nest2326482084816	Nest2326482086352	46.999493883767485
Wasp2326481492624	Nest2326482086352	Nest2326475182480	21.112186687319415
Wasp2326481493008	Nest2326480759680	Nest2326480760112	4.1647470645452005
Wasp2326481493008	Nest2326480760112	Nest2326482142256	20.202235420651984
Wasp2326481493008	Nest2326482142256	Nest2326482084864	32.86524761491532
Wasp2326481493248	Nest2326482156464	Nest2326482087408	3.3455406399938465
Wasp2326481493584	Nest2326482153824	Nest2326482086880	16.26293097815984
Wasp2326481493728	Nest2326480674384	Nest2326482176368	26.59981242847509
Wasp2326481493824	Nest2326482156656	Nest2326482175408	55.84849864200519
Wasp2326481493824	Nest2326482175408	Nest2326482086928	9.687116684580818
Wasp2326481493968	Nest2326480672176	Nest2326480674480	44.45314205139172
Wasp2326481522848	Nest2326482143552	Nest2326482154064	18.21222987923932
Wasp2326481522848	Nest2326482154064	Nest2326482177904	18.297950207594386
Wasp2326481522944	Nest2326480674528	Nest2326482154112	1.5872493559855658
Wasp2326481522992	Nest2326482175312	Nest2326482177712	39.62012937218209
Wasp2326481523280	Nest2326480664944	Nest2326480670832	14.340236105251794
Wasp2326481523280	Nest2326480670832	Nest2326482085008	20.308868440712665
Wasp2326481523616	Nest2326480670880	Nest2326482143600	18.006495862476942
Wasp2326481524192	Nest2326482143696	Nest2326482085680	71.3786211912462
Wasp2326481524240	Nest2326480670976	Nest2326482155264	4.305991296900318
Wasp2326481524240	Nest2326482155264	Nest2326475182864	16.899462496810365
Wasp2326481524384	Nest2326480759776	Nest2326482143744	13.313096812048766
Wasp2326481524480	Nest2326482155168	Nest2326482174112	3.3283975009975277
Wasp2326481524528	Nest2326482143792	Nest2326482176512	6.282684371668312
Wasp2326481524960	Nest2326480664176	Nest2326482154160	22.429893751857254
Wasp2326481525056	Nest2326482143840	Nest2326482085056	25.975043391650836
Wasp2326481525104	Nest2326482085632	Nest2326482086544	42.50592707443409
Wasp2326481525344	Nest2326482154352	Nest2326482174448	22.136033522381528
Wasp2326481525680	Nest2326480665568	Nest2326482175552	13.80423300753099
Wasp2326481525680	Nest2326482175552	Nest2326482085776	20.048703887392488
Wasp2326481525776	Nest2326482155456	Nest2326482156608	21.73406368662518
Wasp2326481526160	Nest2326480665712	Nest2326482085824	53.39027829016484
Wasp2326481526160	Nest2326482085824	Nest2326475183104	21.81724891224152
Wasp2326481526544	Nest2326480674672	Nest2326482155312	43.963356063387124
Wasp2326480847104	Nest2326482084096	Nest2326475183056	13.498524902264357
Wasp2326480847392	Nest2326480662976	Nest2326480671792	13.262169913237775
Wasp2326480847440	Nest2326482142592	Nest2326482144128	10.477689473344478
Wasp2326480847440	Nest2326482144128	Nest2326482087024	20.042042417813594
Wasp2326480847488	Nest2326480663696	Nest2326480664272	35.47139766726726
Wasp2326480847488	Nest2326480664272	Nest2326480674720	7.62607953775823
Wasp2326480847968	Nest2326482142736	Nest2326482144032	12.866624461154617
Wasp2326480848592	Nest2326482174640	Nest2326482175648	7.026957741409826
Wasp2326480848592	Nest2326482175648	Nest2326482087696	52.88399264244511
Wasp2326480848688	Nest2326480673664	Nest2326480674768	79.65857356223376
Wasp2326480848784	Nest2326482156848	Nest2326482085152	23.90916117241474
Wasp2326480848880	Nest2326482144320	Nest2326475182528	39.81459479272564
Wasp2326480848880	Nest2326475182528	Nest2326475183152	42.218274486919384
Wasp2326480849168	Nest2326480759920	Nest2326480664992	34.42691759068477
Wasp2326480849264	Nest2326482155600	Nest2326482156944	31.141097462498827
Wasp2326480849600	Nest2326480670928	Nest2326482145088	47.14216998405331
Wasp2326480849792	Nest2326480663072	Nest2326482142832	34.85483870277047
Wasp2326480849984	Nest2326482157040	Nest2326475182624	13.341808144375491
Wasp2326480850080	Nest2326482174784	Nest2326482176608	38.14212469619603
Wasp2326480850080	Nest2326482176608	Nest2326482085872	38.06782061561354
Wasp2326480850464	Nest2326482157136	Nest2326482176656	25.153619893780487
Wasp2326480850704	Nest2326482144272	Nest2326482087264	9.39902011706182
Wasp2326480850704	Nest2326482087264	Nest2326475183200	78.12218579722884
Wasp2326480850848	Nest2326480663168	Nest2326480672512	46.47295951574977
Wasp2326480850848	Nest2326480672512	Nest2326482155840	29.538104163493678
Wasp2326480756848	Nest2326482141392	Nest2326482145136	50.69449920086979
Wasp2326480756944	Nest2326480666048	Nest2326482084288	41.638093867099904
Wasp2326480757280	Nest2326482144512	Nest2326482155744	8.36746082823513
Wasp2326480757424	Nest2326480665808	Nest2326482142688	34.42422133298735
Wasp2326480757568	Nest2326480671840	Nest2326482141344	51.45184391616031
Wasp2326480757904	Nest2326482155984	Nest2326482176704	41.201125128156654
Wasp2326480757904	Nest2326482176704	Nest2326482086784	22.163386287318453
Wasp2326480758000	Nest2326482141488	Nest2326475182144	18.35659582400366
Wasp2326480758096	Nest2326480671168	Nest2326480673808	22.982265667424567
Wasp2326480758144	Nest2326482084480	Nest2326475183248	13.09529697242599
Wasp2326480758384	Nest2326482157184	Nest2326482087120	6.7506979035801224
Wasp2326480758432	Nest2326482084384	Nest2326482086736	25.692687909291738
Wasp2326480758528	Nest2326482174928	Nest2326482176800	43.290659806152895
Wasp2326480758528	Nest2326482176800	Nest2326475182672	20.771719254859608
Wasp2326480758624	Nest2326480663264	Nest2326480672032	23.93366052704238
Wasp2326480758768	Nest2326482084576	Nest2326475183296	65.58532952293207
Wasp2326480758816	Nest2326482156080	Nest2326482175840	45.361088634788466
Wasp2326480758960	Nest2326480663744	Nest2326482174832	16.996168687076178
Wasp2326480758960	Nest2326482174832	Nest2326482175888	14.022688337757128
Wasp2326480759248	Nest2326480663792	Nest2326482141536	11.37107238934781
