waspID	nest1	nest2	distance
Wasp2326475278464	Nest2326475699680	Nest2326476829120	19.28745831041058
Wasp2326475278464	Nest2326476829120	Nest2326476728544	14.518487185987876
Wasp2326475278560	Nest2326476829168	Nest2326476832096	29.563216904121923
Wasp2326475278800	Nest2326475701456	Nest2326476832144	12.314314213585174
Wasp2326475279280	Nest2326475764736	Nest2326475700928	22.04612899212188
Wasp2326475279280	Nest2326475700928	Nest2326476784016	15.561206713138125
Wasp2326475279520	Nest2326476829216	Nest2326476786704	78.09329166977047
Wasp2326475279712	Nest2326476785600	Nest2326476729168	27.857068513370436
Wasp2326475278992	Nest2326476863280	Nest2326476787616	24.53936902939203
Wasp2326475278992	Nest2326476787616	Nest2326476729216	19.443488968437702
Wasp2326475279904	Nest2326475701552	Nest2326476727344	29.347996877203393
Wasp2326475279904	Nest2326476727344	Nest2326476730176	31.322257986544514
Wasp2326475280096	Nest2326475698384	Nest2326476829312	50.22663258672796
Wasp2326475280288	Nest2326476729264	Nest2326476730080	22.59350074881394
Wasp2326476778176	Nest2326475738944	Nest2326475766848	33.6883456474325
Wasp2326476777360	Nest2326476832288	Nest2326476785696	2.8914501084910045
Wasp2326476777360	Nest2326476785696	Nest2326476727488	11.52118040041611
Wasp2326476776448	Nest2326475701648	Nest2326476829408	15.308125162260035
Wasp2326476776496	Nest2326476832336	Nest2326476864096	34.66945584017448
Wasp2326476778512	Nest2326476829504	Nest2326476864960	51.36797604791113
Wasp2326476778512	Nest2326476864960	Nest2326476728592	32.019350160111905
Wasp2326476778560	Nest2326475764976	Nest2326475766896	25.936075386753195
Wasp2326476778704	Nest2326476785744	Nest2326476743104	11.472100668479223
Wasp2326476777744	Nest2326475764160	Nest2326476830848	69.59857929612852
Wasp2326476778944	Nest2326476863376	Nest2326476865056	26.098725150455547
Wasp2326476777888	Nest2326476830896	Nest2326476863424	64.31479211386888
Wasp2326476778032	Nest2326476832432	Nest2326476863472	23.745656209331553
Wasp2326476778032	Nest2326476863472	Nest2326476726432	16.276334867140783
Wasp2326476775584	Nest2326476832480	Nest2326476786848	13.695780632936073
Wasp2326476775584	Nest2326476786848	Nest2326476726528	22.150450245416806
Wasp2326476775728	Nest2326475701024	Nest2326476830944	13.097887234453207
