waspID	nest1	nest2	distance
Wasp2326478455232	Nest2326481461696	Nest2326481463808	13.622336341698137
Wasp2326478455328	Nest2326481540384	Nest2326481543024	69.30158902598427
Wasp2326478455328	Nest2326481543024	Nest2326478094496	71.34737461575975
Wasp2326478455616	Nest2326481541584	Nest2326478050880	36.47993266003432
Wasp2326478455808	Nest2326478094640	Nest2326474754944	35.5545429890113
Wasp2326478455904	Nest2326481463664	Nest2326481541680	28.491933373077615
Wasp2326478455952	Nest2326481566400	Nest2326478050160	13.843033032612112
Wasp2326478456096	Nest2326481541632	Nest2326481651408	10.645268085745537
Wasp2326478456336	Nest2326476037280	Nest2326481653232	15.472473037480796
Wasp2326478456912	Nest2326481462656	Nest2326481539328	6.231211334017729
Wasp2326478457056	Nest2326478094736	Nest2326474754992	32.563478593849474
Wasp2326478457104	Nest2326477563600	Nest2326481650064	28.72623074605386
Wasp2326478457200	Nest2326481462752	Nest2326481463904	62.70790431231573
Wasp2326478457200	Nest2326481463904	Nest2326478052128	47.50750543993549
Wasp2326478457344	Nest2326478052176	Nest2326480892400	39.049167700751966
Wasp2326478457536	Nest2326481567072	Nest2326477564896	14.571060120754225
Wasp2326478457584	Nest2326478050256	Nest2326478050976	25.8721450597105
Wasp2326478457584	Nest2326478050976	Nest2326475005664	53.01659082627091
Wasp2326478457632	Nest2326481464720	Nest2326481566496	59.763135944341045
Wasp2326478457680	Nest2326481463712	Nest2326475005904	4.410591533291495
Wasp2326478457776	Nest2326481539280	Nest2326481650736	15.32768540707194
Wasp2326478457824	Nest2326481464624	Nest2326481567120	12.50596733650515
Wasp2326478457824	Nest2326481567120	Nest2326478051024	11.131276567674268
Wasp2326478458112	Nest2326481540480	Nest2326478050304	5.330443504330957
Wasp2326478458160	Nest2326481463952	Nest2326481564768	54.5881661829818
Wasp2326478458160	Nest2326481564768	Nest2326477563888	28.300805613024774
Wasp2326478458544	Nest2326478051168	Nest2326480894608	3.4324183927708143
Wasp2326478458640	Nest2326481565536	Nest2326481543072	7.563751513250701
Wasp2326478458640	Nest2326481543072	Nest2326478094928	38.07454494477709
Wasp2326478483712	Nest2326481462608	Nest2326477563744	35.041932188656546
Wasp2326478484144	Nest2326481539520	Nest2326478094976	9.277213676213313
Wasp2326478484432	Nest2326481565776	Nest2326481540768	5.302563488029399
Wasp2326478484624	Nest2326480895184	Nest2326474755184	5.065647438388506
Wasp2326478484672	Nest2326474755520	Nest2326478426992	10.220262456527264
Wasp2326478484816	Nest2326481539616	Nest2326481543120	28.943348656069173
Wasp2326478484816	Nest2326481543120	Nest2326478052464	33.67936834213745
Wasp2326478484912	Nest2326480893072	Nest2326454299184	1.5582449766887727
Wasp2326478485152	Nest2326478094880	Nest2326475005856	6.843367165214127
Wasp2326478485488	Nest2326481565920	Nest2326481539664	28.10024841390186
Wasp2326478485632	Nest2326481464096	Nest2326481564864	5.903579629900517
Wasp2326478485872	Nest2326481566688	Nest2326478049440	14.359972894441196
Wasp2326478485872	Nest2326478049440	Nest2326478051216	35.33958325017216
Wasp2326478485920	Nest2326478052416	Nest2326481653664	35.39645568421833
Wasp2326478486208	Nest2326481563808	Nest2326481653376	13.297160666079856
Wasp2326478486256	Nest2326481462800	Nest2326481563904	6.723585758879907
Wasp2326478486496	Nest2326477564512	Nest2326481651024	7.195367111621566
Wasp2326478486544	Nest2326478052560	Nest2326481651456	10.27314031229788
Wasp2326478486592	Nest2326480895856	Nest2326454297456	5.9773347163300885
Wasp2326478486736	Nest2326478051312	Nest2326454298752	23.301209485671045
Wasp2326478486928	Nest2326481564912	Nest2326478050064	25.599998074458625
Wasp2326478487024	Nest2326478095072	Nest2326477565424	65.10422739159375
Wasp2326478487168	Nest2326481565824	Nest2326481542016	6.991080412847946
Wasp2326478487264	Nest2326481565968	Nest2326481539568	14.650828292755575
Wasp2326478487264	Nest2326481539568	Nest2326454299280	29.72556135473421
Wasp2326478487360	Nest2326477564944	Nest2326481653616	8.42229307807436
Wasp2326478487456	Nest2326481541008	Nest2326480895040	5.467438323003716
Wasp2326478512288	Nest2326481651360	Nest2326481653280	5.231705128325289
Wasp2326478512480	Nest2326481462224	Nest2326478052704	24.610605563710862
Wasp2326478512528	Nest2326481539808	Nest2326481542160	33.49355371540003
Wasp2326478512528	Nest2326481542160	Nest2326478050448	21.50953673079085
Wasp2326478512528	Nest2326478050448	Nest2326477564128	32.855112344221425
Wasp2326478512624	Nest2326480894512	Nest2326481650688	40.22948941665598
Wasp2326478512624	Nest2326481650688	Nest2326475004992	42.90531288100023
Wasp2326478512816	Nest2326481462272	Nest2326481566640	54.67954305950883
Wasp2326478512816	Nest2326481566640	Nest2326477563936	64.7473055166484
Wasp2326478513200	Nest2326478051360	Nest2326477564368	10.956392351890187
Wasp2326478513200	Nest2326477564368	Nest2326478428432	14.278167451825125
Wasp2326478513248	Nest2326477565040	Nest2326481649968	5.920561170887908
Wasp2326478513248	Nest2326481649968	Nest2326475004944	16.598687198157453
Wasp2326478513296	Nest2326481564048	Nest2326481565056	3.426367936724647
Wasp2326478513584	Nest2326481565104	Nest2326481566976	11.7950296627108
Wasp2326478513680	Nest2326481566016	Nest2326481651984	21.483118989371146
Wasp2326478513680	Nest2326481651984	Nest2326481650256	59.299751859693444
Wasp2326478513728	Nest2326474755616	Nest2326481650832	67.80991828821001
Wasp2326478513776	Nest2326478052656	Nest2326478426416	17.42872226076747
Wasp2326478513968	Nest2326477563792	Nest2326481650544	2.3443456903034887
Wasp2326478513968	Nest2326481650544	Nest2326478426224	18.5090672669614
Wasp2326478514496	Nest2326481462992	Nest2326481564144	8.19435785199325
Wasp2326478514640	Nest2326477563552	Nest2326481652176	16.940716284090296
Wasp2326478514640	Nest2326481652176	Nest2326475005040	6.8625996557912625
Wasp2326478514736	Nest2326481542112	Nest2326478052800	5.382198363514947
Wasp2326478514736	Nest2326478052800	Nest2326481653424	1.2338710094099705
Wasp2326478514736	Nest2326481653424	Nest2326478429056	12.007488464853912
Wasp2326478514832	Nest2326481462032	Nest2326481464240	15.81641668448366
Wasp2326478515024	Nest2326474754896	Nest2326481652320	16.25849352678726
Wasp2326478515504	Nest2326481539760	Nest2326481652608	5.992179705301874
Wasp2326478515600	Nest2326477563504	Nest2326478429152	22.58373698139224
Wasp2326478515744	Nest2326481651888	Nest2326475005232	18.982584687910222
Wasp2326478516080	Nest2326481464288	Nest2326481566160	6.953650087975174
Wasp2326481449264	Nest2326481464384	Nest2326481566112	12.412153791350159
Wasp2326481449504	Nest2326481564000	Nest2326478050592	6.102141683035878
Wasp2326481449504	Nest2326478050592	Nest2326477565664	11.384591743089214
Wasp2326481449552	Nest2326481542304	Nest2326481651120	16.811695846845918
Wasp2326481449552	Nest2326481651120	Nest2326475005184	21.84767178137436
Wasp2326481449696	Nest2326481567408	Nest2326481542400	39.06379840950909
Wasp2326481449696	Nest2326481542400	Nest2326478050544	21.828293517921455
Wasp2326481449696	Nest2326478050544	Nest2326481650400	30.550246656919832
Wasp2326481449744	Nest2326481566256	Nest2326481651216	3.4256599313630063
Wasp2326481449888	Nest2326478049584	Nest2326477563120	27.479453269416688
Wasp2326481450464	Nest2326481542448	Nest2326478095696	8.906442225050553
Wasp2326481450992	Nest2326481461984	Nest2326481542544	44.59646545247766
Wasp2326481450992	Nest2326481542544	Nest2326478049872	16.982067140591493
Wasp2326481451040	Nest2326478052944	Nest2326481653568	8.283336646359016
Wasp2326481451328	Nest2326481540144	Nest2326481651168	36.51138729180719
Wasp2326481451520	Nest2326481567456	Nest2326478049824	12.758755598991714
Wasp2326481451952	Nest2326478049728	Nest2326475005568	5.492783885432744
Wasp2326481452048	Nest2326481542496	Nest2326478052992	32.51066590531772
Wasp2326481452096	Nest2326481464432	Nest2326481564528	24.4570134982856
Wasp2326481452144	Nest2326478095600	Nest2326475005616	42.089852594137824
Wasp2326481452336	Nest2326481650448	Nest2326478427712	30.138389401034466
Wasp2326481452912	Nest2326478050688	Nest2326481650928	28.973038104366573
Wasp2326481572192	Nest2326481541344	Nest2326478051648	21.833694486883907
Wasp2326481572192	Nest2326478051648	Nest2326477565280	52.207404791318375
Wasp2326481572288	Nest2326481567504	Nest2326481541392	5.628409827171778
Wasp2326481572624	Nest2326481566352	Nest2326454299232	25.319935432554427
Wasp2326481572912	Nest2326481464960	Nest2326478053136	32.5174630677188
Wasp2326481573008	Nest2326481567696	Nest2326481651264	34.4036471081031
Wasp2326481573152	Nest2326477565136	Nest2326481653520	10.854315637453226
Wasp2326481573248	Nest2326481542736	Nest2326477565088	36.12491884927873
Wasp2326481573248	Nest2326477565088	Nest2326475005760	0.6789231052044915
Wasp2326481573728	Nest2326481463424	Nest2326481542880	19.513953214331732
Wasp2326481575120	Nest2326477565328	Nest2326475005088	62.986918720379876
Wasp2326481575120	Nest2326475005088	Nest2326478426560	26.822962315210034
Wasp2326481575168	Nest2326481649920	Nest2326481653472	12.74246467128299
Wasp2326481575264	Nest2326481463616	Nest2326478095936	11.199197403035521
Wasp2326481575312	Nest2326481540192	Nest2326481542832	44.85939304691938
Wasp2326481575312	Nest2326481542832	Nest2326478052032	60.40711914244431
Wasp2326481575888	Nest2326481463760	Nest2326478095984	37.60821002086566
Wasp2326481461552	Nest2326478050112	Nest2326474755472	10.10845818381288
Wasp2326481461552	Nest2326474755472	Nest2326475005376	25.63578160671374
Wasp2326481461600	Nest2326481650640	Nest2326475005808	14.39993904514029
