waspID	nest1	nest2	distance
Wasp2326481924304	Nest2326477057280	Nest2326478706192	16.28815182520272
Wasp2326481924352	Nest2326477150096	Nest2326477145376	18.308639861009233
Wasp2326481924592	Nest2326478722000	Nest2326478657952	16.809123834148117
Wasp2326481924592	Nest2326478657952	Nest2326478659008	14.028866026637989
Wasp2326481924640	Nest2326477149760	Nest2326477147584	2.298481292766912
Wasp2326481924688	Nest2326478722048	Nest2326478724736	24.063655131258525
Wasp2326481924688	Nest2326478724736	Nest2326478658576	10.033043290236025
Wasp2326481925168	Nest2326478706240	Nest2326478707248	3.6357116017918423
Wasp2326481925168	Nest2326478707248	Nest2326478722144	10.255784906047298
Wasp2326481925312	Nest2326478656368	Nest2326480958080	3.9635362796921756
Wasp2326481925504	Nest2326478658720	Nest2326480958704	12.123812674975236
Wasp2326481925504	Nest2326480958704	Nest2326480960000	3.7965283693392498
Wasp2326481925648	Nest2326477144512	Nest2326477144848	27.588835867840377
Wasp2326481925792	Nest2326477054112	Nest2326478707344	39.05219149579778
Wasp2326481925792	Nest2326478707344	Nest2326480958128	23.498629159555033
Wasp2326481925984	Nest2326477145280	Nest2326478658768	49.47331554470106
Wasp2326481926032	Nest2326478708640	Nest2326478658096	5.821814048908846
Wasp2326481926080	Nest2326478706288	Nest2326478722240	42.59896265673966
Wasp2326481926416	Nest2326478704704	Nest2326478722288	37.89961064222796
Wasp2326481926752	Nest2326477151584	Nest2326477146096	16.022864567990393
Wasp2326481926800	Nest2326477146528	Nest2326477057376	20.564354396434034
Wasp2326481926944	Nest2326477151632	Nest2326477147152	61.17131084211233
Wasp2326481927088	Nest2326477145616	Nest2326478707584	29.832341968206105
Wasp2326481927520	Nest2326478656512	Nest2326480958176	37.310402159524195
Wasp2326481927760	Nest2326477147872	Nest2326478704896	15.747631575423151
Wasp2326479161280	Nest2326477054208	Nest2326478706432	50.50534806853236
Wasp2326479161424	Nest2326478658192	Nest2326480958896	30.282816885141337
Wasp2326479160128	Nest2326477150480	Nest2326477055744	15.083925123573142
Wasp2326479162528	Nest2326477146960	Nest2326477055792	23.761521585494645
Wasp2326479160704	Nest2326477151872	Nest2326477147440	9.422158705459145
Wasp2326479162576	Nest2326478723824	Nest2326480958992	50.84882758201191
Wasp2326479162768	Nest2326478704944	Nest2326478658240	10.265309837943196
Wasp2326479162768	Nest2326478658240	Nest2326480960336	28.265112668093916
Wasp2326479162864	Nest2326478704848	Nest2326478656656	24.714182574951707
Wasp2326479160848	Nest2326477054352	Nest2326477056560	17.184842086513786
Wasp2326479162960	Nest2326477057472	Nest2326480960384	5.059107497322117
Wasp2326479159408	Nest2326477054400	Nest2326478656704	19.47520507397901
Wasp2326480682720	Nest2326478724976	Nest2326478658288	7.940147845985792
Wasp2326477468624	Nest2326478659536	Nest2326480959568	30.153973030804842
Wasp2326477468960	Nest2326477150528	Nest2326477147008	28.06312042578615
Wasp2326477469104	Nest2326477150576	Nest2326477152064	21.338869088744566
Wasp2326477469488	Nest2326477150720	Nest2326477145232	14.541785351396706
Wasp2326477469680	Nest2326477054448	Nest2326478707728	3.2758675310805336
Wasp2326477470064	Nest2326477056656	Nest2326478706480	65.45933107051222
Wasp2326477470256	Nest2326477055888	Nest2326478707824	13.136765643484555
Wasp2326477470640	Nest2326478706912	Nest2326478723968	31.803988857785022
Wasp2326477470928	Nest2326478705136	Nest2326478658816	3.3030063306370487
Wasp2326477471072	Nest2326478706384	Nest2326478722672	19.69177010182018
Wasp2326477471408	Nest2326478722720	Nest2326478657088	20.108871540206493
Wasp2326477471456	Nest2326477146672	Nest2326478722768	33.06038797380991
Wasp2326477471600	Nest2326478655600	Nest2326480959664	43.01616173566241
Wasp2326477166480	Nest2326477144224	Nest2326477145712	37.87738816312618
Wasp2326477164848	Nest2326478705232	Nest2326478722864	66.45440886642157
Wasp2326477166432	Nest2326478706528	Nest2326480957696	7.900424227732148
Wasp2326477166528	Nest2326478658912	Nest2326480958368	66.12077100194928
Wasp2326477164992	Nest2326478722912	Nest2326480959712	20.6187146751103
Wasp2326477167248	Nest2326478657136	Nest2326480957600	42.200646295326564
Wasp2326477166672	Nest2326477057616	Nest2326478657232	37.52396748682379
Wasp2326477168160	Nest2326477057664	Nest2326478657328	59.91470033995545
Wasp2326477168208	Nest2326477144320	Nest2326477148112	45.19442697081141
Wasp2326477168208	Nest2326477148112	Nest2326478657376	31.32279796154761
Wasp2326477166864	Nest2326477152208	Nest2326477145760	5.992285748431375
Wasp2326477167440	Nest2326477146768	Nest2326477054928	14.647370578800007
Wasp2326477167440	Nest2326477054928	Nest2326478706624	9.340711937755552
Wasp2326477167632	Nest2326478721616	Nest2326478655840	15.894899640919345
Wasp2326477167536	Nest2326478705424	Nest2326478706672	6.737728106441559
Wasp2326477165808	Nest2326477056032	Nest2326478707104	41.656599392422656
Wasp2326477165808	Nest2326478707104	Nest2326478724112	35.2142263246713
Wasp2326477167680	Nest2326478723200	Nest2326478655888	28.078293879906006
Wasp2326478693808	Nest2326477151056	Nest2326478707152	27.215129227467422
Wasp2326478694336	Nest2326477144608	Nest2326478724160	8.80773657427394
Wasp2326478696064	Nest2326477056080	Nest2326478655984	14.546844124291725
Wasp2326478696112	Nest2326477146816	Nest2326478706720	7.491803798779224
Wasp2326478693952	Nest2326477150288	Nest2326480958464	12.231337638661518
Wasp2326478695200	Nest2326478657472	Nest2326480960768	15.182991488835832
Wasp2326478695296	Nest2326477056176	Nest2326478724256	60.41062788899947
Wasp2326478695344	Nest2326478705568	Nest2326478721664	6.027007596982137
Wasp2326478696400	Nest2326477145520	Nest2326477144944	0.6881387345047504
Wasp2326478696352	Nest2326477147920	Nest2326478708256	50.22851999832574
Wasp2326478694000	Nest2326478723296	Nest2326480959904	83.55828180342759
Wasp2326478695824	Nest2326477055120	Nest2326478657664	21.33378661373428
Wasp2326478694528	Nest2326478721712	Nest2326478724304	16.24828373708417
Wasp2326478694192	Nest2326478658384	Nest2326478658960	19.442980949357406
Wasp2326478692416	Nest2326477056224	Nest2326478708352	28.951606306111092
Wasp2326478692416	Nest2326478708352	Nest2326480960864	4.3600585549449224
Wasp2326478695440	Nest2326477151248	Nest2326477057040	19.260325619084597
Wasp2326478692512	Nest2326477151296	Nest2326477144896	15.483795981425365
Wasp2326478692512	Nest2326477144896	Nest2326478658432	16.887345007244488
Wasp2326478692848	Nest2326477145088	Nest2326477057088	16.10544414737534
Wasp2326478692896	Nest2326478705808	Nest2326480958512	5.885154977346553
Wasp2326478692944	Nest2326478706768	Nest2326478721760	20.14100115328229
Wasp2326478692944	Nest2326478721760	Nest2326478724352	25.226481790292567
Wasp2326478693136	Nest2326477148064	Nest2326478721808	8.693035582268848
Wasp2326478693328	Nest2326477144656	Nest2326477057136	57.78044001810019
Wasp2326478693328	Nest2326477057136	Nest2326477057760	34.575733526290506
Wasp2326479159552	Nest2326478723392	Nest2326480959232	0.48663634215122953
Wasp2326479159696	Nest2326478705952	Nest2326480959280	34.049228737197765
Wasp2326479163200	Nest2326477150336	Nest2326477146864	51.10372919419661
Wasp2326479160992	Nest2326478723440	Nest2326478658480	20.333024999732682
Wasp2326479161040	Nest2326477056320	Nest2326480958608	25.494654979392283
Wasp2326479160272	Nest2326477146384	Nest2326478706000	48.47716007114339
Wasp2326477148272	Nest2326477145568	Nest2326477056368	28.313933464915433
Wasp2326477148368	Nest2326477145136	Nest2326478706096	9.124479198545309
Wasp2326477148368	Nest2326478706096	Nest2326478724496	28.60537488345798
Wasp2326477148416	Nest2326480957984	Nest2326480959328	3.8486787759537444
Wasp2326477148704	Nest2326477145184	Nest2326477147824	7.038694943653002
Wasp2326477148752	Nest2326478656176	Nest2326478659104	11.256539507818736
Wasp2326477149136	Nest2326477151488	Nest2326477147680	28.30673581737722
Wasp2326477149136	Nest2326477147680	Nest2326477147296	33.627012537594894
Wasp2326477149376	Nest2326477054880	Nest2326478724592	29.165447393207845
Wasp2326477149376	Nest2326478724592	Nest2326480959376	59.27237480340598
Wasp2326477149520	Nest2326477150384	Nest2326478706816	14.92936246929425
Wasp2326477149520	Nest2326478706816	Nest2326478722096	44.57488838678977
