waspID	nest1	nest2	distance
Wasp2326480661664	Nest2326480150480	Nest2326480205376	10.350720879348899
Wasp2326480661760	Nest2326480147120	Nest2326480206384	11.770493075250185
Wasp2326480661952	Nest2326480347584	Nest2326480351184	8.32138785864624
Wasp2326480662144	Nest2326480142288	Nest2326480207728	35.995587197747234
Wasp2326480662144	Nest2326480207728	Nest2326480305504	3.7664441365684467
Wasp2326480662288	Nest2326480224320	Nest2326480226816	8.37059588857895
Wasp2326480662336	Nest2326480207824	Nest2326480304688	5.130932424617522
Wasp2326480662480	Nest2326480149568	Nest2326480138400	2.1406662297240127
Wasp2326480732560	Nest2326480148848	Nest2326480203888	7.655282960463971
Wasp2326480732704	Nest2326480302144	Nest2326480304784	6.641656402145808
Wasp2326480732704	Nest2326480304784	Nest2326480305936	16.35572095084088
Wasp2326480732944	Nest2326480349888	Nest2326480350416	8.887504091196401
Wasp2326480733232	Nest2326480349024	Nest2326480227728	3.38251105979188
Wasp2326480733280	Nest2326480350464	Nest2326480147264	2.074301289675371
Wasp2326480733280	Nest2326480147264	Nest2326480140128	50.886607603562425
Wasp2326480733664	Nest2326480203936	Nest2326480302240	6.389388921684145
Wasp2326480733760	Nest2326480226240	Nest2326480138448	3.488798004363809
Wasp2326480733808	Nest2326480326080	Nest2326480347680	4.206294428709214
Wasp2326480734864	Nest2326480226384	Nest2326480227008	13.430847815279341
Wasp2326480735200	Nest2326480147456	Nest2326480140272	6.5429881515582275
Wasp2326480735200	Nest2326480140272	Nest2326480306128	0.9928578679852413
Wasp2326480735920	Nest2326480147552	Nest2326480139120	4.59047392683768
Wasp2326480736112	Nest2326480141136	Nest2326480302528	16.439418843076073
Wasp2326480708224	Nest2326480204272	Nest2326480305600	4.807951844577611
Wasp2326480708320	Nest2326480225280	Nest2326480147648	11.35818704318587
Wasp2326480708320	Nest2326480147648	Nest2326480139216	51.34820519188089
Wasp2326480708416	Nest2326480225328	Nest2326480227920	3.310719679914538
Wasp2326480708560	Nest2326480227968	Nest2326480206480	4.988925428092814
Wasp2326480708560	Nest2326480206480	Nest2326480304304	2.371725698615076
Wasp2326480709088	Nest2326480302624	Nest2326480305648	3.458817164175588
Wasp2326480709904	Nest2326480141280	Nest2326480204464	2.167408235443321
Wasp2326480710192	Nest2326480204512	Nest2326480303680	5.757390285679637
Wasp2326480710624	Nest2326480302768	Nest2326480305024	1.3146856763995554
Wasp2326480710912	Nest2326480326272	Nest2326480347392	7.245871065215507
Wasp2326480711488	Nest2326480326368	Nest2326480226528	0.22251883797396754
Wasp2326480711488	Nest2326480226528	Nest2326480147744	5.159034425316084
Wasp2326480711488	Nest2326480147744	Nest2326480206720	17.419110686255745
Wasp2326480711536	Nest2326480302816	Nest2326480305072	7.117589584656698
Wasp2326480748848	Nest2326480302864	Nest2326480986752	25.95302451426485
Wasp2326480748944	Nest2326480148992	Nest2326480140464	5.421041552336881
Wasp2326480748944	Nest2326480140464	Nest2326480304400	41.47930506491434
Wasp2326480749040	Nest2326480227200	Nest2326480139408	4.744541637504562
Wasp2326480749232	Nest2326480326464	Nest2326480347488	7.268832651862041
Wasp2326480749328	Nest2326480350128	Nest2326480350752	6.32701231559089
Wasp2326480749472	Nest2326480348304	Nest2326480224512	8.112399141346833
Wasp2326480749472	Nest2326480224512	Nest2326480150048	12.04718424544608
Wasp2326480749664	Nest2326480139456	Nest2326480303008	2.5002710236534216
Wasp2326480749664	Nest2326480303008	Nest2326480305744	17.621562472012624
Wasp2326480749856	Nest2326480986800	Nest2326480987424	1.4663217736401293
Wasp2326480750432	Nest2326480326512	Nest2326480227248	3.270272106184261
Wasp2326480750432	Nest2326480227248	Nest2326480141376	9.563210103343023
Wasp2326480750480	Nest2326480150096	Nest2326480138544	9.414173447423103
Wasp2326480750480	Nest2326480138544	Nest2326480305120	9.345193690226642
Wasp2326480750528	Nest2326480149088	Nest2326480150144	10.492855355330054
Wasp2326480750720	Nest2326480224560	Nest2326480138640	9.616488871253784
Wasp2326480750720	Nest2326480138640	Nest2326480986320	3.730468277822388
Wasp2326480751056	Nest2326480348544	Nest2326480349504	9.685742291649293
Wasp2326480751056	Nest2326480349504	Nest2326480139552	30.558991044440504
Wasp2326480751056	Nest2326480139552	Nest2326480141424	7.102345736401739
Wasp2326480751152	Nest2326480227296	Nest2326480138688	30.030647970201052
Wasp2326480751152	Nest2326480138688	Nest2326480206912	4.642809407874137
Wasp2326480751344	Nest2326480205856	Nest2326480987520	5.894538269917371
Wasp2326480751488	Nest2326480350704	Nest2326480147984	38.811337533346844
Wasp2326480751488	Nest2326480147984	Nest2326480204848	8.39602428219813
Wasp2326480751536	Nest2326480350800	Nest2326480205904	4.436086529934588
Wasp2326480751680	Nest2326480304448	Nest2326480305840	5.669129711630249
Wasp2326480751824	Nest2326480326608	Nest2326480224656	5.520425395202101
Wasp2326480751968	Nest2326480141520	Nest2326480986416	3.043762149471192
Wasp2326480751968	Nest2326480986416	Nest2326480987568	4.5330736282438515
Wasp2326480752160	Nest2326480225568	Nest2326480205952	1.4496480091009982
Wasp2326480752352	Nest2326480350224	Nest2326480225664	29.242932323188676
Wasp2326480330864	Nest2326480141664	Nest2326480986464	23.139170620404446
Wasp2326480331008	Nest2326480224752	Nest2326480150192	3.752133177327563
Wasp2326480331104	Nest2326480147936	Nest2326480204752	3.197394219078964
Wasp2326480331200	Nest2326480206000	Nest2326480207056	36.72386604729969
Wasp2326480331200	Nest2326480207056	Nest2326480305312	5.922420060226001
Wasp2326480331536	Nest2326480348496	Nest2326480225712	2.610268854133164
Wasp2326480331632	Nest2326480207152	Nest2326480986896	0.5301779338584647
Wasp2326480331824	Nest2326480149232	Nest2326480139744	1.1045143448075658
Wasp2326480332112	Nest2326480227440	Nest2326480146640	2.277408844648538
Wasp2326480332112	Nest2326480146640	Nest2326480150288	2.720205358078225
Wasp2326480332304	Nest2326480204896	Nest2326480207248	10.35691276360714
Wasp2326480332592	Nest2326480348640	Nest2326480226576	4.702815359498012
Wasp2326480332592	Nest2326480226576	Nest2326480149424	41.25038780888426
Wasp2326480332688	Nest2326480150384	Nest2326480139792	1.8395171164671633
Wasp2326480332688	Nest2326480139792	Nest2326480141760	8.536454354876549
Wasp2326480332928	Nest2326480350320	Nest2326480146688	8.115895263483694
Wasp2326480332928	Nest2326480146688	Nest2326480141808	7.479430165505615
Wasp2326480332928	Nest2326480141808	Nest2326480207296	2.2802218811275137
Wasp2326480332976	Nest2326480303872	Nest2326480304496	3.8704678399745336
Wasp2326480333024	Nest2326480227488	Nest2326480140608	7.136509233777545
Wasp2326480333024	Nest2326480140608	Nest2326480207344	27.645875236531403
Wasp2326480333024	Nest2326480207344	Nest2326480986512	6.159702367418529
Wasp2326480333216	Nest2326480350944	Nest2326480226624	10.970992791647028
Wasp2326480334224	Nest2326480207536	Nest2326480987040	10.34517114662363
Wasp2326480334272	Nest2326480205088	Nest2326480303920	3.831405896764536
Wasp2326480334320	Nest2326480227632	Nest2326480148224	1.168821214593621
Wasp2326480334368	Nest2326480305360	Nest2326480987088	6.367319069244855
Wasp2326480334560	Nest2326480150432	Nest2326480142000	5.0917916972391595
Wasp2326480334704	Nest2326480224464	Nest2326480225760	8.695034486418146
Wasp2326480322720	Nest2326480225808	Nest2326480226672	20.687832626666932
Wasp2326480322816	Nest2326480349744	Nest2326480148320	4.303553873352861
Wasp2326480322816	Nest2326480148320	Nest2326480140704	56.53948682418749
Wasp2326480322864	Nest2326480224896	Nest2326480138784	24.418812609692175
Wasp2326480323296	Nest2326480225904	Nest2326480227680	6.2455653579776005
Wasp2326480323392	Nest2326480146880	Nest2326480140800	11.430934428753941
Wasp2326480323392	Nest2326480140800	Nest2326480303968	13.450068432063219
Wasp2326480324064	Nest2326480349840	Nest2326480225040	10.84913813429928
Wasp2326480324112	Nest2326480348832	Nest2326480149376	5.063992697451795
Wasp2326480324112	Nest2326480149376	Nest2326480139936	8.196675573715519
Wasp2326480324160	Nest2326480149472	Nest2326480303296	4.416396556228418
