waspID	nest1	nest2	distance
Wasp2326477648080	Nest2326477765552	Nest2326477902800	27.911944639610155
Wasp2326478045392	Nest2326482015376	Nest2326481952288	70.38647582264646
Wasp2326478045488	Nest2326477764064	Nest2326477835280	13.027284067022789
Wasp2326478045488	Nest2326477835280	Nest2326477903232	31.719761331001617
Wasp2326478045536	Nest2326481950560	Nest2326481930128	30.458682619010418
Wasp2326478045728	Nest2326481950608	Nest2326477832304	33.50985837062117
Wasp2326478045728	Nest2326477832304	Nest2326477834512	13.531632941181906
Wasp2326478045824	Nest2326481931040	Nest2326477763056	11.81121993087176
Wasp2326478045872	Nest2326481930272	Nest2326477834560	13.551716113324153
Wasp2326478045872	Nest2326477834560	Nest2326477902320	24.027683132731553
Wasp2326478045920	Nest2326482051232	Nest2326477832352	42.109189838268605
Wasp2326478046064	Nest2326482017488	Nest2326482052960	31.47282820313859
Wasp2326478046256	Nest2326481949216	Nest2326481929120	26.21380046079151
Wasp2326478046256	Nest2326481929120	Nest2326477903280	7.607461014287106
Wasp2326478046640	Nest2326482017392	Nest2326481930368	40.95180805625878
Wasp2326478046640	Nest2326481930368	Nest2326477832448	45.56089088145013
Wasp2326478046880	Nest2326481950512	Nest2326481928976	56.7221827595222
Wasp2326478046880	Nest2326481928976	Nest2326477903952	14.858330157987275
Wasp2326478046928	Nest2326477834704	Nest2326477902176	27.610510468820383
Wasp2326478047168	Nest2326477765600	Nest2326477904336	30.294967854511835
Wasp2326478047312	Nest2326482015424	Nest2326481950656	28.387937308861233
Wasp2326478047408	Nest2326481929216	Nest2326477765744	17.550174048123004
Wasp2326478047840	Nest2326481950752	Nest2326481931136	17.91611759504123
Wasp2326478047984	Nest2326481949360	Nest2326477832544	16.091002759824313
Wasp2326478048032	Nest2326482017680	Nest2326481929264	25.45269644186397
Wasp2326478048032	Nest2326481929264	Nest2326481932048	7.292379605435287
Wasp2326478048176	Nest2326477763152	Nest2326477902752	37.70840102435425
Wasp2326478048224	Nest2326482052816	Nest2326481931232	33.621649994450415
Wasp2326478048368	Nest2326481952384	Nest2326477764448	58.931998593322156
Wasp2326478048368	Nest2326477764448	Nest2326477902464	35.67633613523833
Wasp2326478048512	Nest2326482053104	Nest2326477835424	10.458899188674927
Wasp2326478048512	Nest2326477835424	Nest2326477902848	40.66594271475213
Wasp2326478049088	Nest2326482051760	Nest2326477763344	24.73402325229045
Wasp2326478049088	Nest2326477763344	Nest2326477835568	22.182118181205503
Wasp2326478209136	Nest2326477765840	Nest2326477834848	0.9748861681490892
Wasp2326478209952	Nest2326481952480	Nest2326482054832	56.883163263357126
Wasp2326478210240	Nest2326481929360	Nest2326477902560	13.663244169286838
Wasp2326478210288	Nest2326477832400	Nest2326477902512	20.295074266343086
Wasp2326478210672	Nest2326477763248	Nest2326477833408	21.815582672068697
Wasp2326478210768	Nest2326481951520	Nest2326482055072	5.466616102667321
Wasp2326478210768	Nest2326482055072	Nest2326477835952	30.857941334190127
Wasp2326478210864	Nest2326477833360	Nest2326477903424	32.5252501456701
Wasp2326478211200	Nest2326477764736	Nest2326477836096	14.677550962992568
Wasp2326478211296	Nest2326477834992	Nest2326477835616	25.94424867357187
Wasp2326478211392	Nest2326482015808	Nest2326482055024	24.905226615214296
Wasp2326478211392	Nest2326482055024	Nest2326481929456	41.98895152895609
Wasp2326478211440	Nest2326477836144	Nest2326477903376	19.740765103760513
