waspID	nest1	nest2	distance
Wasp2326481652320	Nest2326482107984	Nest2326480678768	29.40173723033687
Wasp2326481652320	Nest2326480678768	Nest2326480849792	27.019200225775805
Wasp2326481651888	Nest2326482087504	Nest2326480675792	26.577113616208067
Wasp2326481651888	Nest2326480675792	Nest2326478637568	53.55030811110546
Wasp2326481653328	Nest2326480846960	Nest2326478686528	22.77310371707192
Wasp2326481653520	Nest2326480634688	Nest2326480849840	18.017589724702813
Wasp2326481653232	Nest2326480849888	Nest2326478684512	51.933609951723255
Wasp2326475183056	Nest2326482104768	Nest2326482106016	3.855177721252163
Wasp2326475182480	Nest2326480634784	Nest2326480636032	16.605343103157747
Wasp2326475182288	Nest2326480850032	Nest2326478637616	20.597983055496226
Wasp2326480759680	Nest2326480636656	Nest2326478685616	30.480959004610668
Wasp2326480760208	Nest2326480780352	Nest2326478636752	26.03469693125831
Wasp2326480760400	Nest2326478636800	Nest2326478685664	33.056268688113285
Wasp2326480760448	Nest2326480675984	Nest2326480677472	28.652068808791544
Wasp2326480759536	Nest2326480634880	Nest2326480636080	30.75189185335075
Wasp2326480756992	Nest2326482106064	Nest2326478635216	36.522267524200274
Wasp2326480757136	Nest2326480636704	Nest2326478635264	15.292230430074433
Wasp2326480757280	Nest2326480778480	Nest2326480847152	21.786512259827262
Wasp2326480757280	Nest2326480847152	Nest2326478686576	29.730158722177485
Wasp2326480757424	Nest2326480780400	Nest2326480848448	29.336958492217494
Wasp2326480757424	Nest2326480848448	Nest2326478684656	26.197485108521487
Wasp2326480757568	Nest2326480778528	Nest2326480779440	45.3718911051565
Wasp2326480757664	Nest2326480636752	Nest2326480779488	10.232749657039712
Wasp2326480757856	Nest2326480678864	Nest2326478684704	36.59504462392978
Wasp2326480758048	Nest2326480635072	Nest2326480850080	19.315663722033857
Wasp2326480758336	Nest2326480778576	Nest2326480850128	53.25695349475885
Wasp2326480758336	Nest2326480850128	Nest2326478685808	26.39706200983728
Wasp2326480758432	Nest2326480677520	Nest2326478636848	56.94365092288877
Wasp2326480758624	Nest2326480677568	Nest2326480847200	10.66749105991594
