waspID	nest1	nest2	distance
Wasp2326476068464	Nest2326478749408	Nest2326476779776	7.165008065506794
Wasp2326476068848	Nest2326478748304	Nest2326476938496	8.250563184212366
Wasp2326476068944	Nest2326476826944	Nest2326476937296	4.941258031122861
Wasp2326476069232	Nest2326478678192	Nest2326478678864	14.174961610148669
Wasp2326476069232	Nest2326478678864	Nest2326478679872	6.531075521725885
Wasp2326476069424	Nest2326478747200	Nest2326476782176	16.161404859421324
Wasp2326476069424	Nest2326476782176	Nest2326476783424	3.8393557823373223
Wasp2326476069568	Nest2326476827040	Nest2326476780976	18.20137083746251
Wasp2326476069616	Nest2326476936240	Nest2326476937344	12.520945393705258
Wasp2326476070288	Nest2326476757408	Nest2326476937440	13.91574862834893
Wasp2326476070336	Nest2326478678240	Nest2326478747248	4.838067656085271
Wasp2326476070336	Nest2326478747248	Nest2326476828144	6.057015430826257
Wasp2326476070336	Nest2326476828144	Nest2326476783520	8.849865985943028
Wasp2326476070672	Nest2326476782320	Nest2326476938544	6.7121428515296575
Wasp2326476128416	Nest2326476835664	Nest2326476936768	15.22651760240309
Wasp2326476128512	Nest2326478746576	Nest2326476828192	2.9810817564716308
Wasp2326476128800	Nest2326476827184	Nest2326476781120	9.7159297225629
Wasp2326476129232	Nest2326478679008	Nest2326476824880	4.1301878203857845
Wasp2326476129328	Nest2326478748160	Nest2326476833216	1.624926090712321
Wasp2326476129616	Nest2326476824928	Nest2326476826032	10.854028473929912
Wasp2326476129664	Nest2326476782416	Nest2326476937488	8.738781240227988
Wasp2326476129664	Nest2326476937488	Nest2326476938592	13.91296768912765
Wasp2326476129856	Nest2326476835808	Nest2326476756448	10.903681299161027
Wasp2326476130240	Nest2326478748352	Nest2326476827280	10.254360285403429
Wasp2326476130240	Nest2326476827280	Nest2326476828288	21.150203265073817
Wasp2326476130288	Nest2326476827328	Nest2326476758560	8.845999659637474
Wasp2326476130624	Nest2326478679968	Nest2326476825024	8.604107923821205
Wasp2326476130672	Nest2326476826080	Nest2326476936816	14.141842428769452
Wasp2326476130720	Nest2326476781264	Nest2326476757456	4.921705839558896
Wasp2326476130720	Nest2326476757456	Nest2326476936864	5.792457008808371
Wasp2326476130816	Nest2326478748256	Nest2326476832880	9.544181927425733
Wasp2326476130912	Nest2326476937824	Nest2326476939216	7.416737238974306
Wasp2326476130960	Nest2326478747344	Nest2326476826128	8.001975294213544
Wasp2326476131536	Nest2326476826176	Nest2326476780016	9.93409522598242
Wasp2326476131872	Nest2326476834224	Nest2326476825168	6.433044926943734
Wasp2326476131920	Nest2326476782512	Nest2326476757504	11.861606672845156
Wasp2326476132160	Nest2326476832976	Nest2326476937536	12.938844597249044
Wasp2326475944336	Nest2326476782656	Nest2326476757552	8.33680400789611
Wasp2326475944480	Nest2326476756736	Nest2326476937872	13.963543721253878
Wasp2326475944768	Nest2326478745712	Nest2326478748640	13.595262060679415
Wasp2326475945056	Nest2326478745760	Nest2326476833264	4.327688984848162
Wasp2326475945200	Nest2326478745808	Nest2326476833312	1.9792102637703821
Wasp2326475945632	Nest2326478747488	Nest2326476834848	11.29573740878742
Wasp2326475945680	Nest2326476835952	Nest2326476780208	15.383231331777385
Wasp2326475945728	Nest2326476834896	Nest2326476780256	9.162252498941013
Wasp2326475945824	Nest2326476827376	Nest2326476935568	9.730685778457932
Wasp2326475945872	Nest2326476756784	Nest2326476935616	21.54173522224661
Wasp2326475945872	Nest2326476935616	Nest2326476927136	5.279526606221782
Wasp2326475946208	Nest2326478745856	Nest2326476834272	7.514872974862169
Wasp2326475946784	Nest2326476833360	Nest2326476780352	17.26783989936912
Wasp2326475946832	Nest2326478678480	Nest2326476782704	15.04706405106719
Wasp2326475946928	Nest2326478748736	Nest2326476834992	8.180031779424958
Wasp2326475946976	Nest2326476835040	Nest2326476826320	10.148398858070134
Wasp2326475946976	Nest2326476826320	Nest2326476782752	14.157692564554957
Wasp2326475947168	Nest2326476780400	Nest2326476938784	13.807571924475798
Wasp2326475947504	Nest2326476835088	Nest2326476936384	11.07812310672171
Wasp2326475947552	Nest2326476833456	Nest2326476836096	14.007720563033367
Wasp2326475947552	Nest2326476836096	Nest2326476828384	15.357210901193522
Wasp2326475947744	Nest2326476835136	Nest2326476938160	4.8486926452507975
Wasp2326478639168	Nest2326476833504	Nest2326476828432	3.036439630411832
Wasp2326478639168	Nest2326476828432	Nest2326476780448	12.927380929497767
Wasp2326478639552	Nest2326476828480	Nest2326476780496	11.504268074278537
Wasp2326478639552	Nest2326476780496	Nest2326476938832	8.15998362945741
Wasp2326478639600	Nest2326476835232	Nest2326476780544	13.342334535905641
Wasp2326478639648	Nest2326478748784	Nest2326476828528	4.707785196766831
Wasp2326478639792	Nest2326476782800	Nest2326476936960	1.8190041039703506
Wasp2326478639840	Nest2326476836192	Nest2326476936432	5.914047024690964
Wasp2326478639840	Nest2326476936432	Nest2326476938208	12.63270560483095
Wasp2326478639936	Nest2326476825216	Nest2326476936480	9.304089639895492
Wasp2326478640032	Nest2326476755632	Nest2326476758944	7.958282935003735
Wasp2326478640368	Nest2326476826368	Nest2326476782848	20.306914830471342
Wasp2326478640608	Nest2326478679344	Nest2326478746048	15.095768873925998
Wasp2326478640992	Nest2326478678624	Nest2326478746096	4.606057782411934
Wasp2326478641616	Nest2326476834368	Nest2326476825264	9.250400255491874
Wasp2326478641712	Nest2326478679392	Nest2326476836336	16.385068632356667
