waspID	nest1	nest2	distance
Wasp2326480671264	Nest2326478744928	Nest2326478676848	53.27348205232028
Wasp2326478847664	Nest2326478560848	Nest2326478581376	24.282440316307465
Wasp2326478847664	Nest2326478581376	Nest2326478678432	6.661476036615006
Wasp2326482141248	Nest2326478742096	Nest2326478744976	11.380415961675643
Wasp2326482141248	Nest2326478744976	Nest2326478530496	12.89540328042551
Wasp2326478847760	Nest2326478777936	Nest2326478679152	26.883144359278848
Wasp2326478868592	Nest2326478558448	Nest2326478560896	59.1084807245443
Wasp2326478868592	Nest2326478560896	Nest2326478742144	48.08409664947426
Wasp2326478869024	Nest2326478754816	Nest2326478679776	17.319211513182594
Wasp2326478869264	Nest2326478754864	Nest2326478679824	14.284141378327158
Wasp2326478869312	Nest2326478743872	Nest2326478775440	32.18485461098856
Wasp2326478869552	Nest2326478754912	Nest2326478757552	54.036268302503004
Wasp2326478869792	Nest2326478742192	Nest2326478757600	26.895162821908396
Wasp2326478869840	Nest2326478742240	Nest2326478679248	28.331353422771304
Wasp2326478870272	Nest2326478560416	Nest2326478578064	56.07054647433748
Wasp2326478870368	Nest2326478559504	Nest2326478775536	36.91758919400428
Wasp2326478870560	Nest2326478775632	Nest2326478679872	62.925816079157876
Wasp2326478870704	Nest2326478776688	Nest2326478756352	13.53618122348609
Wasp2326478870752	Nest2326478558016	Nest2326478579648	15.39215409213227
Wasp2326478870752	Nest2326478579648	Nest2326478774912	26.802808278208275
Wasp2326478870896	Nest2326478742288	Nest2326478756400	30.535550480140106
Wasp2326478871040	Nest2326478559552	Nest2326478745120	29.03638330883614
Wasp2326478871040	Nest2326478745120	Nest2326478778032	6.317078292660911
Wasp2326478871136	Nest2326478559600	Nest2326478743968	29.497063468691053
Wasp2326478871136	Nest2326478743968	Nest2326478529488	31.395281358140437
Wasp2326478871280	Nest2326478676992	Nest2326478531120	38.33484819641163
Wasp2326478871376	Nest2326478744016	Nest2326478529536	11.01202682284729
Wasp2326478871520	Nest2326478778080	Nest2326478757744	11.137191709721757
Wasp2326478871616	Nest2326478578160	Nest2326478775728	84.3194886015488
Wasp2326478872144	Nest2326478776736	Nest2326478678480	10.974093502412547
Wasp2326478872528	Nest2326478678528	Nest2326478531264	68.86600139575165
Wasp2326478803056	Nest2326478774960	Nest2326478678576	45.68672076192092
Wasp2326478803104	Nest2326478557296	Nest2326478560512	39.8713565370625
Wasp2326478803200	Nest2326478557344	Nest2326478557872	77.08386212283172
Wasp2326478803248	Nest2326478742336	Nest2326478775008	19.01657896329987
Wasp2326478803920	Nest2326478678624	Nest2326478679440	40.4744071618959
Wasp2326478804208	Nest2326478744112	Nest2326478745408	37.85891950275541
Wasp2326478804496	Nest2326478557392	Nest2326478557920	54.170431488779684
Wasp2326478804640	Nest2326478558640	Nest2326478561040	17.642426973718493
Wasp2326478804688	Nest2326478559696	Nest2326478677184	39.0517292933358
Wasp2326478804832	Nest2326478561088	Nest2326478578208	37.58522583133439
Wasp2326478805120	Nest2326478757840	Nest2326478680016	39.885671721202414
Wasp2326478805216	Nest2326478677232	Nest2326478530640	21.07453484521607
Wasp2326478805264	Nest2326478755248	Nest2326478531360	38.22812893833336
Wasp2326478805360	Nest2326478755296	Nest2326478677280	42.60251401461376
Wasp2326478805744	Nest2326478578256	Nest2326478742528	77.10828035399396
Wasp2326478805744	Nest2326478742528	Nest2326478756640	37.06529724819786
Wasp2326478805936	Nest2326478580560	Nest2326478755344	26.481797395896077
Wasp2326478805984	Nest2326478559744	Nest2326478580608	21.837469893465027
Wasp2326478806320	Nest2326478578304	Nest2326478578976	9.37646483043277
Wasp2326478806368	Nest2326478745552	Nest2326478676080	63.56033048220081
Wasp2326478806368	Nest2326478676080	Nest2326478679488	66.94495501504649
Wasp2326476128368	Nest2326478744352	Nest2326478756784	19.1536244686674
Wasp2326476128368	Nest2326478756784	Nest2326478529056	31.139324712497686
Wasp2326476128464	Nest2326478580656	Nest2326478581568	64.5697903175799
Wasp2326476128752	Nest2326478774384	Nest2326478756832	25.292371748748632
Wasp2326476129088	Nest2326478755536	Nest2326478756928	12.88275631811437
Wasp2326476129088	Nest2326478756928	Nest2326478676128	8.634499918487412
Wasp2326476129136	Nest2326478557488	Nest2326478742816	23.768139743383003
Wasp2326476129184	Nest2326478560608	Nest2326478579792	6.991498986768238
Wasp2326476129232	Nest2326478580704	Nest2326478677568	17.52682953237022
Wasp2326476129280	Nest2326478742864	Nest2326478778128	33.35454895678476
Wasp2326476129280	Nest2326478778128	Nest2326478678768	8.449155238318465
Wasp2326476129280	Nest2326478678768	Nest2326478528576	83.17022356861338
Wasp2326476129376	Nest2326478579840	Nest2326478580752	31.79600904659553
Wasp2326476129472	Nest2326478776016	Nest2326478778176	57.96588049765918
Wasp2326476129568	Nest2326478744400	Nest2326478774432	20.467420812119922
Wasp2326476129712	Nest2326478558112	Nest2326478579888	68.75779025930464
Wasp2326476129712	Nest2326478579888	Nest2326478775152	82.09985431241854
Wasp2326476129760	Nest2326478558880	Nest2326478742960	44.57958642438271
Wasp2326476129760	Nest2326478742960	Nest2326478776064	74.60488257064969
Wasp2326476129760	Nest2326478776064	Nest2326478756976	35.77748741909544
Wasp2326476129952	Nest2326478677616	Nest2326478678816	24.07118384911119
Wasp2326476130240	Nest2326478777120	Nest2326478531504	31.7299934274156
Wasp2326476130624	Nest2326478581664	Nest2326478744496	17.88811171430203
Wasp2326476130768	Nest2326478774528	Nest2326478529104	29.243539690024956
Wasp2326476131104	Nest2326478774624	Nest2326478777216	27.638690846128604
Wasp2326476131392	Nest2326478580800	Nest2326478757072	42.025431818510405
Wasp2326476131440	Nest2326478581712	Nest2326478777264	39.56984942786942
Wasp2326476131488	Nest2326478579072	Nest2326478741568	3.7792738583351944
Wasp2326476131488	Nest2326478741568	Nest2326478777312	23.144116570558417
Wasp2326476131776	Nest2326478558976	Nest2326478578400	15.255910035438877
Wasp2326476131776	Nest2326478578400	Nest2326478580848	12.887346342745866
Wasp2326476131776	Nest2326478580848	Nest2326478755680	29.928450865876023
Wasp2326476132304	Nest2326478679536	Nest2326478529152	3.1118200816071444
Wasp2326475944768	Nest2326478580032	Nest2326478676272	34.357583785007144
